n,bin_idx,K_lo,K_hi,K_1,K_2,h,q_num,q_den,q_float
2,0,1000,10000,4719,7539,2,-1,1,-1.0
2,0,1000,10000,6827,6970,2,-23,1,-23.0
2,0,1000,10000,8252,9769,2,-7,1,-7.0
2,0,1000,10000,1197,9736,2,-1,1,-1.0
2,0,1000,10000,4126,6636,2,-7,1,-7.0
2,0,1000,10000,6845,8183,2,-35,1,-35.0
2,0,1000,10000,2498,8916,2,-31,1,-31.0
2,0,1000,10000,4272,5346,2,-1,1,-1.0
2,0,1000,10000,1186,3446,2,-3,1,-3.0
2,0,1000,10000,1440,9973,2,-3,1,-3.0
2,0,1000,10000,3626,8975,2,-11,1,-11.0
2,0,1000,10000,1617,4898,2,-15,1,-15.0
2,0,1000,10000,5267,6336,2,-3,1,-3.0
2,0,1000,10000,1632,2913,2,-11,1,-11.0
2,0,1000,10000,6244,7401,2,-5,1,-5.0
2,0,1000,10000,5297,5676,2,-11,1,-11.0
2,0,1000,10000,4278,8432,2,-63,1,-63.0
2,0,1000,10000,4999,6271,2,-3,1,-3.0
2,0,1000,10000,8587,9071,2,-7,1,-7.0
2,0,1000,10000,3949,9016,2,-15,1,-15.0
2,0,1000,10000,1027,7460,2,-3,1,-3.0
2,0,1000,10000,2491,4630,2,-7,1,-7.0
2,0,1000,10000,5325,6645,2,-7,1,-7.0
2,0,1000,10000,7699,8973,2,-15,1,-15.0
2,0,1000,10000,3357,6017,2,-23,1,-23.0
2,0,1000,10000,8348,9551,2,-31,1,-31.0
2,0,1000,10000,6079,7918,2,-3,1,-3.0
2,0,1000,10000,1980,8064,2,-3,1,-3.0
2,0,1000,10000,1840,4587,2,-3,1,-3.0
2,0,1000,10000,7587,8681,2,-7,1,-7.0
2,0,1000,10000,5652,6880,2,-3,1,-3.0
2,0,1000,10000,4988,8446,2,-53,1,-53.0
2,0,1000,10000,3422,5982,2,-7,1,-7.0
2,0,1000,10000,3413,3828,2,-31,1,-31.0
2,0,1000,10000,1980,3319,2,-3,1,-3.0
2,0,1000,10000,2353,4520,2,-15,1,-15.0
2,0,1000,10000,1336,8935,2,-3,1,-3.0
2,0,1000,10000,4205,5259,2,-7,1,-7.0
2,0,1000,10000,4018,8844,2,-7,1,-7.0
2,0,1000,10000,4958,8535,2,-23,1,-23.0
2,0,1000,10000,6182,7844,2,-39,1,-39.0
2,0,1000,10000,4933,8181,2,-3,1,-3.0
2,0,1000,10000,6443,7151,2,-31,1,-31.0
2,0,1000,10000,5221,9161,2,-11,1,-11.0
2,0,1000,10000,3835,4447,2,-1,1,-1.0
2,0,1000,10000,6434,9965,2,-23,1,-23.0
2,0,1000,10000,1177,9130,2,-11,1,-11.0
2,0,1000,10000,5695,9361,2,-7,1,-7.0
2,0,1000,10000,6324,7315,2,-1,1,-1.0
2,0,1000,10000,1663,6658,2,-15,1,-15.0
2,0,1000,10000,8569,9275,2,-9,1,-9.0
2,0,1000,10000,6750,8027,2,-3,1,-3.0
2,0,1000,10000,6185,9405,2,-23,1,-23.0
2,0,1000,10000,2011,3668,2,-11,1,-11.0
2,0,1000,10000,7868,9493,2,-11,1,-11.0
2,0,1000,10000,3909,9402,2,-1,1,-1.0
2,0,1000,10000,6734,9737,2,-8,1,-8.0
2,0,1000,10000,8829,9034,2,-7,1,-7.0
2,0,1000,10000,7509,8376,2,-3,1,-3.0
2,0,1000,10000,2533,4399,2,-7,1,-7.0
2,0,1000,10000,3247,8488,2,-23,1,-23.0
2,0,1000,10000,4313,8852,2,-63,1,-63.0
2,0,1000,10000,2063,2840,2,-31,1,-31.0
2,0,1000,10000,1771,3421,2,-1,1,-1.0
2,0,1000,10000,2729,5189,2,-15,1,-15.0
2,0,1000,10000,6804,9041,2,-35,1,-35.0
2,0,1000,10000,6947,8830,2,-7,1,-7.0
2,0,1000,10000,2007,7106,2,-5,1,-5.0
2,0,1000,10000,1427,3011,2,-11,1,-11.0
2,0,1000,10000,3856,8217,2,-3,1,-3.0
2,0,1000,10000,3206,8236,2,-15,1,-15.0
2,0,1000,10000,2779,2962,2,-1,1,-1.0
2,0,1000,10000,1728,4888,2,-15,1,-15.0
2,0,1000,10000,3143,9413,2,-23,1,-23.0
2,0,1000,10000,4332,4483,2,-7,1,-7.0
2,0,1000,10000,2926,3126,2,-7,1,-7.0
2,0,1000,10000,5523,6386,2,-47,1,-47.0
2,0,1000,10000,1278,2088,2,-15,1,-15.0
2,0,1000,10000,2339,7189,2,-7,1,-7.0
2,0,1000,10000,2181,8811,2,-11,1,-11.0
2,0,1000,10000,6626,9438,2,-31,1,-31.0
2,0,1000,10000,4418,5888,2,-47,1,-47.0
2,0,1000,10000,3493,5154,2,-11,1,-11.0
2,0,1000,10000,4689,6083,2,-7,1,-7.0
2,0,1000,10000,1033,3598,2,-11,1,-11.0
2,0,1000,10000,5262,6693,2,-7,1,-7.0
2,0,1000,10000,5216,6415,2,-11,1,-11.0
2,0,1000,10000,3127,5473,2,-23,1,-23.0
2,0,1000,10000,3365,7662,2,-15,1,-15.0
2,0,1000,10000,5144,9444,2,-39,1,-39.0
2,0,1000,10000,6579,6920,2,-15,1,-15.0
2,0,1000,10000,7371,9419,2,-23,1,-23.0
2,0,1000,10000,3349,7820,2,-15,1,-15.0
2,0,1000,10000,3198,7845,2,-7,1,-7.0
2,0,1000,10000,4692,8066,2,-15,1,-15.0
2,0,1000,10000,2952,9992,2,-3,1,-3.0
2,0,1000,10000,1918,5375,2,-15,1,-15.0
2,0,1000,10000,3274,3971,2,-3,1,-3.0
2,0,1000,10000,6484,8740,2,-7,1,-7.0
2,0,1000,10000,5892,7801,2,-1,1,-1.0
2,0,1000,10000,1584,1662,2,-1,1,-1.0
2,0,1000,10000,4895,5547,2,-7,1,-7.0
2,0,1000,10000,4423,4828,2,-11,1,-11.0
2,0,1000,10000,2584,9134,2,-3,1,-3.0
2,0,1000,10000,5894,6471,2,-3,1,-3.0
2,0,1000,10000,6406,9220,2,-3,1,-3.0
2,0,1000,10000,3034,6279,2,-3,1,-3.0
2,0,1000,10000,8092,8667,2,-1,1,-1.0
2,0,1000,10000,6306,8837,2,-7,1,-7.0
2,0,1000,10000,3598,4603,2,-11,1,-11.0
2,0,1000,10000,4385,6670,2,-7,1,-7.0
2,0,1000,10000,6522,6758,2,-15,1,-15.0
2,0,1000,10000,4272,8122,2,-3,1,-3.0
2,0,1000,10000,4983,9362,2,-11,1,-11.0
2,0,1000,10000,2199,8143,2,-3,1,-3.0
2,0,1000,10000,2383,8077,2,-7,1,-7.0
2,0,1000,10000,6012,8871,2,-7,1,-7.0
2,0,1000,10000,3699,9807,2,-7,1,-7.0
2,0,1000,10000,1150,7072,2,-5,1,-5.0
2,0,1000,10000,2312,8124,2,-31,1,-31.0
2,0,1000,10000,3087,4457,2,-3,1,-3.0
2,0,1000,10000,6677,9542,2,-5,1,-5.0
2,0,1000,10000,8123,9818,2,-143,1,-143.0
2,0,1000,10000,5021,5408,2,-23,1,-23.0
2,0,1000,10000,3763,4073,2,-47,1,-47.0
2,0,1000,10000,4761,9254,2,-7,1,-7.0
2,0,1000,10000,5709,8871,2,-11,1,-11.0
2,0,1000,10000,8720,8918,2,-23,1,-23.0
2,0,1000,10000,5723,6075,2,-15,1,-15.0
2,0,1000,10000,5556,8845,2,-17,1,-17.0
2,0,1000,10000,2532,8591,2,-17,1,-17.0
2,0,1000,10000,9162,9409,2,-7,1,-7.0
2,0,1000,10000,2848,6199,2,-47,1,-47.0
2,0,1000,10000,1383,4760,2,-31,1,-31.0
2,0,1000,10000,2589,5634,2,-7,1,-7.0
2,0,1000,10000,7066,9919,2,-7,1,-7.0
2,0,1000,10000,3871,9387,2,-1,1,-1.0
2,0,1000,10000,5033,7582,2,-31,1,-31.0
2,0,1000,10000,7647,8712,2,-15,1,-15.0
2,0,1000,10000,2109,5349,2,-3,1,-3.0
2,0,1000,10000,1364,8209,2,-7,1,-7.0
2,0,1000,10000,7448,8978,2,-71,1,-71.0
2,0,1000,10000,5327,8375,2,-15,1,-15.0
2,0,1000,10000,5935,8919,2,-7,1,-7.0
2,0,1000,10000,5732,9052,2,-7,1,-7.0
2,0,1000,10000,3645,8413,2,-11,1,-11.0
2,0,1000,10000,4707,7261,2,-3,1,-3.0
2,0,1000,10000,5400,6860,2,-7,1,-7.0
2,0,1000,10000,5233,6010,2,-47,1,-47.0
2,0,1000,10000,8597,9365,2,-15,1,-15.0
2,0,1000,10000,9679,9822,2,-5,1,-5.0
2,0,1000,10000,1346,4431,2,-11,1,-11.0
2,0,1000,10000,2005,9562,2,-7,1,-7.0
2,0,1000,10000,4549,7437,2,-7,1,-7.0
2,0,1000,10000,3517,4799,2,-15,1,-15.0
2,0,1000,10000,6989,8203,2,-23,1,-23.0
2,0,1000,10000,6971,8790,2,-5,1,-5.0
2,0,1000,10000,6393,7520,2,-15,1,-15.0
2,0,1000,10000,8266,9947,2,-15,1,-15.0
2,0,1000,10000,4873,5835,2,-7,1,-7.0
2,0,1000,10000,3939,6953,2,-15,1,-15.0
2,0,1000,10000,5110,5931,2,-7,1,-7.0
2,0,1000,10000,4449,6576,2,-7,1,-7.0
2,0,1000,10000,5649,6820,2,-15,1,-15.0
2,0,1000,10000,3326,6419,2,-15,1,-15.0
2,0,1000,10000,3836,5734,2,-3,1,-3.0
2,0,1000,10000,3309,8608,2,-15,1,-15.0
2,0,1000,10000,7611,8592,2,-3,1,-3.0
2,0,1000,10000,7604,9508,2,-15,1,-15.0
2,0,1000,10000,8528,8619,2,-23,1,-23.0
2,0,1000,10000,2660,6820,2,-15,1,-15.0
2,0,1000,10000,1329,8714,2,-7,1,-7.0
2,0,1000,10000,4573,8775,2,-31,1,-31.0
2,0,1000,10000,8972,9995,2,-7,1,-7.0
2,0,1000,10000,1130,6682,2,-23,1,-23.0
2,0,1000,10000,4113,7919,2,-23,1,-23.0
2,0,1000,10000,4121,6673,2,-31,1,-31.0
2,0,1000,10000,5769,7832,2,-15,1,-15.0
2,0,1000,10000,5135,5473,2,-47,1,-47.0
2,0,1000,10000,3135,8923,2,-7,1,-7.0
2,0,1000,10000,1166,6485,2,-39,1,-39.0
2,0,1000,10000,1806,7079,2,-35,1,-35.0
2,0,1000,10000,3369,3776,2,-5,1,-5.0
2,0,1000,10000,2133,3749,2,-35,1,-35.0
2,0,1000,10000,4428,8893,2,-23,1,-23.0
2,0,1000,10000,1262,1823,2,-23,1,-23.0
2,0,1000,10000,3410,4517,2,-5,1,-5.0
2,0,1000,10000,2457,4369,2,-3,1,-3.0
2,0,1000,10000,3471,5474,2,-15,1,-15.0
2,0,1000,10000,1349,3565,2,-7,1,-7.0
2,0,1000,10000,4664,7134,2,-7,1,-7.0
2,0,1000,10000,5703,8484,2,-11,1,-11.0
2,0,1000,10000,2694,5342,2,-5,1,-5.0
2,0,1000,10000,3964,6132,2,-1,1,-1.0
2,0,1000,10000,6083,6132,2,-7,1,-7.0
2,0,1000,10000,7489,7874,2,-15,1,-15.0
2,0,1000,10000,1378,5584,2,-15,1,-15.0
2,0,1000,10000,4368,8723,2,-11,1,-11.0
2,0,1000,10000,2810,7658,2,-11,1,-11.0
2,0,1000,10000,3562,5334,2,-3,1,-3.0
2,0,1000,10000,2350,4681,2,-11,1,-11.0
2,0,1000,10000,2132,3069,2,-35,1,-35.0
2,0,1000,10000,1819,8591,2,-11,1,-11.0
2,0,1000,10000,2226,4760,2,-7,1,-7.0
2,0,1000,10000,3227,9338,2,-35,1,-35.0
2,0,1000,10000,1530,3518,2,-47,1,-47.0
2,0,1000,10000,1453,5524,2,-7,1,-7.0
2,0,1000,10000,4695,9441,2,-7,1,-7.0
2,0,1000,10000,5460,9467,2,-7,1,-7.0
2,0,1000,10000,7345,9589,2,-7,1,-7.0
2,0,1000,10000,1013,9925,2,-29,1,-29.0
2,0,1000,10000,1448,4657,2,-15,1,-15.0
2,0,1000,10000,4569,7640,2,-7,1,-7.0
2,0,1000,10000,4208,4218,2,-71,1,-71.0
2,0,1000,10000,2354,8410,2,-17,1,-17.0
2,0,1000,10000,5618,8010,2,-31,1,-31.0
2,0,1000,10000,1686,5274,2,-3,1,-3.0
2,0,1000,10000,5286,6412,2,-5,1,-5.0
2,0,1000,10000,2195,7697,2,-35,1,-35.0
2,0,1000,10000,1151,4412,2,-23,1,-23.0
2,0,1000,10000,5074,9256,2,-7,1,-7.0
2,0,1000,10000,2335,6769,2,-7,1,-7.0
2,0,1000,10000,5443,5574,2,-15,1,-15.0
2,0,1000,10000,1058,3378,2,-35,1,-35.0
2,0,1000,10000,3475,9087,2,-3,1,-3.0
2,0,1000,10000,3314,3433,2,-11,1,-11.0
2,0,1000,10000,7941,8282,2,-3,1,-3.0
2,0,1000,10000,1437,7757,2,-11,1,-11.0
2,0,1000,10000,3141,5321,2,-7,1,-7.0
2,0,1000,10000,5678,7429,2,-15,1,-15.0
2,0,1000,10000,1009,2842,2,-1,1,-1.0
2,0,1000,10000,5666,9177,2,-5,1,-5.0
2,0,1000,10000,2106,2369,2,-3,1,-3.0
2,0,1000,10000,2871,8385,2,-3,1,-3.0
2,0,1000,10000,8382,9667,2,-1,1,-1.0
2,0,1000,10000,2083,7290,2,-23,1,-23.0
2,0,1000,10000,1112,3252,2,-23,1,-23.0
2,0,1000,10000,4338,6384,2,-11,1,-11.0
2,0,1000,10000,3922,8635,2,-15,1,-15.0
2,0,1000,10000,4147,4548,2,-7,1,-7.0
2,0,1000,10000,4311,7173,2,-15,1,-15.0
2,0,1000,10000,3999,6698,2,-31,1,-31.0
2,0,1000,10000,4360,5173,2,-3,1,-3.0
2,0,1000,10000,5983,8014,2,-15,1,-15.0
2,0,1000,10000,2309,5937,2,-23,1,-23.0
2,0,1000,10000,3149,5525,2,-11,1,-11.0
2,0,1000,10000,1399,4475,2,-7,1,-7.0
2,0,1000,10000,6139,8151,2,-1,1,-1.0
2,0,1000,10000,2774,8360,2,-8,1,-8.0
2,0,1000,10000,1845,3742,2,-11,1,-11.0
2,0,1000,10000,1969,2496,2,-11,1,-11.0
2,0,1000,10000,2282,5769,2,-23,1,-23.0
2,0,1000,10000,5156,9408,2,-31,1,-31.0
2,0,1000,10000,7826,8473,2,-23,1,-23.0
2,0,1000,10000,9296,9672,2,-11,1,-11.0
2,0,1000,10000,2834,5327,2,-11,1,-11.0
2,0,1000,10000,7768,9877,2,-7,1,-7.0
2,0,1000,10000,2949,7263,2,-11,1,-11.0
2,0,1000,10000,1626,5075,2,-7,1,-7.0
2,0,1000,10000,2617,7834,2,-1,1,-1.0
2,0,1000,10000,1487,5138,2,-17,1,-17.0
2,0,1000,10000,3483,6923,2,-47,1,-47.0
2,0,1000,10000,8044,8641,2,-3,1,-3.0
2,0,1000,10000,1713,5675,2,-35,1,-35.0
2,0,1000,10000,4921,8656,2,-7,1,-7.0
2,0,1000,10000,3432,9480,2,-1,1,-1.0
2,0,1000,10000,2025,4010,2,-13,1,-13.0
2,0,1000,10000,1440,9243,2,-3,1,-3.0
2,0,1000,10000,3186,7587,2,-3,1,-3.0
2,0,1000,10000,3034,8246,2,-7,1,-7.0
2,0,1000,10000,5013,7626,2,-11,1,-11.0
2,0,1000,10000,4239,8394,2,-5,1,-5.0
2,0,1000,10000,5794,7954,2,-1,1,-1.0
2,0,1000,10000,5173,5889,2,-3,1,-3.0
2,0,1000,10000,1748,2658,2,-11,1,-11.0
2,0,1000,10000,1057,3832,2,-3,1,-3.0
2,0,1000,10000,5501,9231,2,-7,1,-7.0
2,0,1000,10000,5891,7435,2,-23,1,-23.0
2,0,1000,10000,1315,8139,2,-7,1,-7.0
2,0,1000,10000,1288,4389,2,-11,1,-11.0
2,0,1000,10000,6183,8543,2,-23,1,-23.0
2,0,1000,10000,6085,6841,2,-3,1,-3.0
2,0,1000,10000,1692,6355,2,-7,1,-7.0
2,0,1000,10000,1822,9439,2,-3,1,-3.0
2,0,1000,10000,4620,7020,2,-3,1,-3.0
2,0,1000,10000,1209,6965,2,-3,1,-3.0
2,0,1000,10000,2133,7451,2,-7,1,-7.0
2,0,1000,10000,3017,5820,2,-7,1,-7.0
2,0,1000,10000,4949,7876,2,-7,1,-7.0
2,0,1000,10000,1304,6539,2,-15,1,-15.0
2,0,1000,10000,7188,7661,2,-19,1,-19.0
2,0,1000,10000,6295,7369,2,-1,1,-1.0
2,0,1000,10000,1385,7244,2,-23,1,-23.0
2,0,1000,10000,7878,9712,2,-7,1,-7.0
2,0,1000,10000,2215,7821,2,-3,1,-3.0
2,0,1000,10000,1629,9932,2,-5,1,-5.0
2,0,1000,10000,4145,7796,2,-9,1,-9.0
2,0,1000,10000,6174,8046,2,-1,1,-1.0
2,0,1000,10000,4476,7654,2,-1,1,-1.0
2,0,1000,10000,1854,7324,2,-7,1,-7.0
2,0,1000,10000,4030,8587,2,-3,1,-3.0
2,0,1000,10000,7112,7553,2,-47,1,-47.0
2,0,1000,10000,5070,6864,2,-7,1,-7.0
2,0,1000,10000,7239,9894,2,-7,1,-7.0
2,0,1000,10000,2107,5225,2,-23,1,-23.0
2,0,1000,10000,3883,4746,2,-3,1,-3.0
2,0,1000,10000,1014,1191,2,-1,1,-1.0
2,0,1000,10000,2794,6532,2,-3,1,-3.0
2,0,1000,10000,1280,4300,2,-3,1,-3.0
2,0,1000,10000,6161,9070,2,-35,1,-35.0
2,0,1000,10000,1645,6142,2,-15,1,-15.0
2,0,1000,10000,3078,7386,2,-3,1,-3.0
2,0,1000,10000,6005,9318,2,-7,1,-7.0
2,0,1000,10000,4032,7358,2,-31,1,-31.0
2,0,1000,10000,3221,6566,2,-15,1,-15.0
2,0,1000,10000,3443,3577,2,-39,1,-39.0
2,0,1000,10000,5313,9660,2,-9,1,-9.0
2,0,1000,10000,5385,7157,2,-23,1,-23.0
2,0,1000,10000,3252,7334,2,-7,1,-7.0
2,0,1000,10000,2394,5581,2,-1,1,-1.0
2,0,1000,10000,3359,7450,2,-7,1,-7.0
2,0,1000,10000,4310,6728,2,-63,1,-63.0
2,0,1000,10000,1654,6449,2,-5,1,-5.0
2,0,1000,10000,1845,7082,2,-15,1,-15.0
2,0,1000,10000,3047,4871,2,-15,1,-15.0
2,0,1000,10000,3739,9995,2,-5,1,-5.0
2,0,1000,10000,5219,7592,2,-31,1,-31.0
2,0,1000,10000,2695,3897,2,-3,1,-3.0
2,0,1000,10000,7817,8172,2,-19,1,-19.0
2,0,1000,10000,1008,9233,2,-23,1,-23.0
2,0,1000,10000,8952,9372,2,-1,1,-1.0
2,0,1000,10000,8094,9048,2,-15,1,-15.0
2,0,1000,10000,5975,9473,2,-31,1,-31.0
2,0,1000,10000,7906,9002,2,-15,1,-15.0
2,0,1000,10000,1293,6306,2,-7,1,-7.0
2,0,1000,10000,9241,9729,2,-1,1,-1.0
2,0,1000,10000,2667,7685,2,-7,1,-7.0
2,0,1000,10000,4579,6431,2,-5,1,-5.0
2,0,1000,10000,8140,8739,2,-3,1,-3.0
2,0,1000,10000,1570,8233,2,-15,1,-15.0
2,0,1000,10000,2761,6982,2,-1,1,-1.0
2,0,1000,10000,6410,9571,2,-3,1,-3.0
2,0,1000,10000,1109,5260,2,-7,1,-7.0
2,0,1000,10000,1444,5171,2,-7,1,-7.0
2,0,1000,10000,4378,9406,2,-15,1,-15.0
2,0,1000,10000,4642,7040,2,-11,1,-11.0
2,0,1000,10000,6598,7464,2,-63,1,-63.0
2,0,1000,10000,1169,5261,2,-31,1,-31.0
2,0,1000,10000,5470,7872,2,-7,1,-7.0
2,0,1000,10000,1989,5963,2,-35,1,-35.0
2,0,1000,10000,5946,8628,2,-63,1,-63.0
2,0,1000,10000,2060,6684,2,-3,1,-3.0
2,0,1000,10000,8152,8598,2,-31,1,-31.0
2,0,1000,10000,4067,6245,2,-11,1,-11.0
2,0,1000,10000,5404,6700,2,-3,1,-3.0
2,0,1000,10000,4064,8552,2,-19,1,-19.0
2,0,1000,10000,5053,7337,2,-31,1,-31.0
2,0,1000,10000,6439,8798,2,-47,1,-47.0
2,0,1000,10000,1339,3282,2,-1,1,-1.0
2,0,1000,10000,4696,6061,2,-7,1,-7.0
2,0,1000,10000,2271,4079,2,-7,1,-7.0
2,0,1000,10000,4871,7279,2,-7,1,-7.0
2,0,1000,10000,8856,9874,2,-23,1,-23.0
2,0,1000,10000,4687,6042,2,-15,1,-15.0
2,0,1000,10000,1301,5360,2,-17,1,-17.0
2,0,1000,10000,5264,9562,2,-23,1,-23.0
2,0,1000,10000,4498,8813,2,-39,1,-39.0
2,0,1000,10000,4137,8635,2,-3,1,-3.0
2,0,1000,10000,3488,9186,2,-17,1,-17.0
2,0,1000,10000,2783,2826,2,-15,1,-15.0
2,0,1000,10000,5369,9578,2,-15,1,-15.0
2,0,1000,10000,4757,5800,2,-17,1,-17.0
2,0,1000,10000,6866,9552,2,-15,1,-15.0
2,0,1000,10000,4103,6230,2,-11,1,-11.0
2,0,1000,10000,1903,5341,2,-7,1,-7.0
2,0,1000,10000,1249,3542,2,-11,1,-11.0
2,0,1000,10000,2195,2740,2,-15,1,-15.0
2,0,1000,10000,4142,7190,2,-11,1,-11.0
2,0,1000,10000,2321,8225,2,-23,1,-23.0
2,0,1000,10000,6655,8635,2,-3,1,-3.0
2,0,1000,10000,2065,3659,2,-7,1,-7.0
2,0,1000,10000,1629,3379,2,-3,1,-3.0
2,0,1000,10000,5143,8094,2,-11,1,-11.0
2,0,1000,10000,3852,4487,2,-5,1,-5.0
2,0,1000,10000,5882,8249,2,-23,1,-23.0
2,0,1000,10000,3830,5185,2,-11,1,-11.0
2,0,1000,10000,2444,4877,2,-9,1,-9.0
2,0,1000,10000,6625,8214,2,-1,1,-1.0
2,0,1000,10000,2884,9460,2,-3,1,-3.0
2,0,1000,10000,3743,3868,2,-47,1,-47.0
2,0,1000,10000,3274,8884,2,-3,1,-3.0
2,0,1000,10000,4219,7075,2,-7,1,-7.0
2,0,1000,10000,4375,8500,2,-7,1,-7.0
2,0,1000,10000,4525,9533,2,-15,1,-15.0
2,0,1000,10000,4615,4672,2,-3,1,-3.0
2,0,1000,10000,7685,9930,2,-15,1,-15.0
2,0,1000,10000,3909,6104,2,-7,1,-7.0
2,0,1000,10000,3772,4285,2,-11,1,-11.0
2,0,1000,10000,2175,8616,2,-1,1,-1.0
2,0,1000,10000,7530,8000,2,-11,1,-11.0
2,0,1000,10000,4815,8790,2,-1,1,-1.0
2,0,1000,10000,6210,9113,2,-41,1,-41.0
2,0,1000,10000,4728,8789,2,-59,1,-59.0
2,0,1000,10000,9415,9545,2,-31,1,-31.0
2,0,1000,10000,1690,7581,2,-3,1,-3.0
2,0,1000,10000,2733,5054,2,-11,1,-11.0
2,0,1000,10000,4131,4888,2,-23,1,-23.0
2,0,1000,10000,1689,6463,2,-17,1,-17.0
2,0,1000,10000,3923,8888,2,-31,1,-31.0
2,0,1000,10000,2946,8762,2,-31,1,-31.0
2,0,1000,10000,3521,6658,2,-7,1,-7.0
2,0,1000,10000,1373,9524,2,-31,1,-31.0
2,0,1000,10000,6765,9303,2,-11,1,-11.0
2,0,1000,10000,2756,7940,2,-23,1,-23.0
2,0,1000,10000,1847,9930,2,-7,1,-7.0
2,0,1000,10000,1987,6161,2,-17,1,-17.0
2,0,1000,10000,5458,7287,2,-23,1,-23.0
2,0,1000,10000,1529,4267,2,-15,1,-15.0
2,0,1000,10000,2039,4672,2,-7,1,-7.0
2,0,1000,10000,1893,9924,2,-7,1,-7.0
2,0,1000,10000,1877,1933,2,-15,1,-15.0
2,0,1000,10000,2781,3576,2,-3,1,-3.0
2,0,1000,10000,4927,6548,2,-31,1,-31.0
2,0,1000,10000,1718,2170,2,-7,1,-7.0
2,0,1000,10000,1905,3919,2,-7,1,-7.0
2,0,1000,10000,1875,9815,2,-15,1,-15.0
2,0,1000,10000,3030,6803,2,-15,1,-15.0
2,0,1000,10000,1962,3929,2,-9,1,-9.0
2,0,1000,10000,4010,7974,2,-27,1,-27.0
2,0,1000,10000,5308,7701,2,-7,1,-7.0
2,0,1000,10000,2096,5615,2,-23,1,-23.0
2,0,1000,10000,7419,7794,2,-15,1,-15.0
2,0,1000,10000,6090,9776,2,-23,1,-23.0
2,0,1000,10000,1523,8143,2,-23,1,-23.0
2,0,1000,10000,2176,5646,2,-7,1,-7.0
2,0,1000,10000,7985,9859,2,-3,1,-3.0
2,0,1000,10000,1525,2501,2,-3,1,-3.0
2,0,1000,10000,2867,4145,2,-35,1,-35.0
2,0,1000,10000,5912,9602,2,-23,1,-23.0
2,0,1000,10000,2072,4217,2,-7,1,-7.0
2,0,1000,10000,6464,7427,2,-11,1,-11.0
2,0,1000,10000,2847,5087,2,-3,1,-3.0
2,0,1000,10000,3702,3887,2,-7,1,-7.0
2,0,1000,10000,2506,7497,2,-7,1,-7.0
2,0,1000,10000,4929,5634,2,-3,1,-3.0
2,0,1000,10000,5234,6300,2,-11,1,-11.0
2,0,1000,10000,1173,6485,2,-47,1,-47.0
2,0,1000,10000,3823,5144,2,-39,1,-39.0
2,0,1000,10000,1153,7658,2,-11,1,-11.0
2,0,1000,10000,2024,5156,2,-23,1,-23.0
2,0,1000,10000,4701,8246,2,-31,1,-31.0
2,0,1000,10000,3860,9192,2,-11,1,-11.0
2,0,1000,10000,3199,9523,2,-7,1,-7.0
2,0,1000,10000,6613,9668,2,-23,1,-23.0
2,0,1000,10000,5041,7146,2,-7,1,-7.0
2,0,1000,10000,2004,9528,2,-7,1,-7.0
2,0,1000,10000,2890,7677,2,-3,1,-3.0
2,0,1000,10000,3034,8579,2,-15,1,-15.0
2,0,1000,10000,2885,5451,2,-11,1,-11.0
2,0,1000,10000,9487,9883,2,-7,1,-7.0
2,0,1000,10000,3976,4608,2,-7,1,-7.0
2,0,1000,10000,1496,2728,2,-7,1,-7.0
2,0,1000,10000,2356,4851,2,-7,1,-7.0
2,0,1000,10000,1060,6570,2,-7,1,-7.0
2,0,1000,10000,2659,5230,2,-3,1,-3.0
2,0,1000,10000,5809,7648,2,-15,1,-15.0
2,0,1000,10000,2856,5673,2,-3,1,-3.0
2,0,1000,10000,8784,9638,2,-23,1,-23.0
2,0,1000,10000,5342,7658,2,-15,1,-15.0
2,0,1000,10000,3598,7458,2,-11,1,-11.0
2,0,1000,10000,1152,2839,2,-7,1,-7.0
2,0,1000,10000,6184,7264,2,-7,1,-7.0
2,0,1000,10000,4191,5977,2,-5,1,-5.0
2,0,1000,10000,8939,9331,2,-7,1,-7.0
2,0,1000,10000,8079,8197,2,-11,1,-11.0
2,0,1000,10000,4495,7141,2,-3,1,-3.0
2,0,1000,10000,9199,9849,2,-1,1,-1.0
2,0,1000,10000,3496,9555,2,-3,1,-3.0
2,0,1000,10000,4588,9623,2,-15,1,-15.0
2,0,1000,10000,1559,3718,2,-7,1,-7.0
2,0,1000,10000,2834,6907,2,-7,1,-7.0
2,0,1000,10000,4371,6761,2,-3,1,-3.0
2,0,1000,10000,8189,9050,2,-15,1,-15.0
2,0,1000,10000,1383,4770,2,-7,1,-7.0
2,0,1000,10000,1737,9104,2,-35,1,-35.0
2,0,1000,10000,6725,8381,2,-11,1,-11.0
2,0,1000,10000,2024,2380,2,-7,1,-7.0
2,0,1000,10000,1576,1670,2,-23,1,-23.0
2,0,1000,10000,3228,3519,2,-7,1,-7.0
2,0,1000,10000,4765,6505,2,-3,1,-3.0
2,0,1000,10000,3672,5484,2,-7,1,-7.0
2,0,1000,10000,3025,4756,2,-3,1,-3.0
2,0,1000,10000,5107,6508,2,-15,1,-15.0
2,0,1000,10000,2684,3884,2,-7,1,-7.0
2,0,1000,10000,3095,7037,2,-5,1,-5.0
2,0,1000,10000,3134,4921,2,-7,1,-7.0
2,0,1000,10000,1375,1584,2,-1,1,-1.0
2,0,1000,10000,3138,4412,2,-23,1,-23.0
