prefix_fraction,lexicographic,bidder_key0,bidder_median,bidder_p05,bidder_p95,random_median,random_p05,random_p95
5.044444444444444731e-01,3.383861891456037085e+01,4.188833442727514900e+00,5.429831250937713349e+00,2.320628634151621128e+00,9.759534715137743177e+00,1.781372229202630608e+00,1.103109162853507019e+00,2.737275946337513588e+00
5.045555555555555349e-01,3.384614005254668001e+01,4.196295276279184527e+00,5.437295566688570503e+00,2.328086730987216857e+00,9.754336817169749096e+00,1.781375792239298095e+00,1.110564824450440691e+00,2.729827966140767614e+00
5.046666666666667078e-01,3.385366289268684170e+01,4.203757347308536119e+00,5.444760181221429463e+00,2.325482787872806156e+00,9.749139379928312366e+00,1.788832913748311659e+00,1.095660159670845069e+00,2.722380090610718284e+00
5.047777777777777697e-01,3.386118743611631032e+01,4.211219656923995913e+00,5.418684408112822481e+00,2.332941155074709005e+00,9.743942402649096834e+00,1.796290154546341222e+00,1.088208973293634863e+00,2.714932318645249421e+00
5.048888888888889426e-01,3.386871368397126503e+01,4.218682206234094956e+00,5.426149551481310063e+00,2.340399669182871456e+00,9.738745884567968858e+00,1.803747515739664742e+00,1.077031057951992166e+00,2.757795788527591885e+00
5.050000000000000044e-01,3.387624163738869498e+01,4.159063329738810211e+00,5.433614995303929440e+00,2.347858331304167212e+00,9.733549824920986637e+00,1.811204998434643221e+00,1.073306665739047761e+00,2.750348330956310150e+00
5.051111111111110663e-01,3.388377129750634964e+01,4.099444393671026532e+00,5.407539832015145542e+00,2.355317142545534370e+00,9.728354222944410878e+00,1.803755533215254170e+00,1.080762612876905671e+00,2.742900976128980428e+00
5.052222222222222392e-01,3.389130266546276005e+01,4.106907360604786561e+00,5.415005803047873378e+00,2.362776104014004730e+00,9.723159077874679923e+00,1.826120332755302611e+00,1.088218647274587170e+00,2.735453722943665955e+00
5.053333333333333011e-01,3.389883574239721753e+01,4.114370565040294636e+00,5.422472076207997205e+00,2.313215407355534659e+00,9.717964388948436394e+00,1.833578186594043480e+00,1.095674770037903478e+00,2.728006570298457945e+00
5.054444444444444740e-01,3.390637052944979501e+01,4.121834008086551648e+00,5.429938652605883931e+00,2.320674536017626188e+00,9.769790101445662955e+00,1.841036166360537685e+00,1.103130982272709781e+00,2.720559517091490243e+00
5.055555555555555358e-01,3.391390702776134702e+01,4.129297690852699709e+00,5.437405533352065667e+00,2.328133815411264074e+00,9.764596461916207559e+00,1.811226243460660967e+00,1.103133679144765456e+00,2.713112562220908686e+00
5.056666666666667087e-01,3.392144523847350257e+01,4.136761614447985735e+00,5.444872719557214857e+00,2.335593246643740351e+00,9.816423506717118386e+00,1.811230760920470750e+00,1.095682805988929198e+00,2.705665704584903075e+00
5.057777777777777706e-01,3.392898516272866516e+01,4.144225779981796087e+00,5.418798816630873816e+00,2.332990412112054379e+00,9.811230924802226028e+00,1.811235367869742152e+00,1.080778305930504724e+00,2.698218943081673871e+00
5.058888888888889435e-01,3.393652680167001989e+01,4.151690188563626371e+00,5.426266530115476883e+00,2.340450124253103059e+00,9.806038800851544224e+00,1.818693727126618809e+00,1.080781108333442209e+00,2.690772276609463720e+00
5.060000000000000053e-01,3.394407015644154058e+01,4.159154841303113415e+00,5.433734550734712343e+00,2.347909991058209300e+00,9.800847134102978586e+00,1.811244850244904336e+00,1.073330281626609928e+00,2.683325704066524597e+00
5.061111111111110672e-01,3.395161522818796129e+01,4.166619739310003290e+00,5.441202879599826403e+00,2.355370013634991988e+00,9.795655923794647890e+00,1.818703428249803578e+00,1.077060022057773292e+00,2.675879224351149777e+00
5.062222222222222401e-01,3.395916201805481904e+01,4.174084883694179737e+00,5.448671517822225141e+00,2.362830193091168152e+00,9.790465169164839665e+00,1.826162136616201748e+00,1.088243558963122970e+00,2.675886559368236828e+00
5.063333333333333020e-01,3.396671052718841821e+01,4.181550275565656172e+00,5.422598619383270702e+00,2.370290530534542750e+00,9.785274869452040392e+00,1.833620976451249662e+00,1.095700339586721750e+00,2.672167154706396985e+00
5.064444444444444748e-01,3.397426075673585188e+01,4.189015916034563247e+00,5.430067784397117236e+00,2.377751027072998014e+00,9.780085023894935503e+00,1.811264888961564790e+00,1.103157216322266931e+00,2.668447861103870888e+00
5.065555555555555367e-01,3.398181270784500185e+01,4.196481806211171950e+00,5.403995221142273486e+00,2.385211683814520089e+00,9.774895631732382739e+00,1.781454976348969543e+00,1.103160403764216868e+00,2.668455571267494886e+00
5.066666666666667096e-01,3.398936638166453150e+01,4.203947947205874058e+00,5.411464910765007907e+00,2.392672501867171508e+00,9.769706692203442344e+00,1.788914020087604362e+00,1.095709837303661782e+00,2.672190317505861668e+00
5.067777777777777715e-01,3.399692177934388582e+01,4.211414340129202571e+00,5.418934911989257586e+00,2.400133482339120938e+00,9.764518204547355751e+00,1.796373196409093431e+00,1.080805450121654188e+00,2.675925217887405339e+00
5.068888888888889444e-01,3.400447890203330559e+01,4.218880986091811280e+00,5.426405225927277698e+00,2.407594626338612098e+00,9.759330168003554462e+00,1.803832506420879334e+00,1.077081806519907481e+00,2.679660272968209078e+00
5.070000000000000062e-01,3.401203775088381320e+01,4.226347886204497861e+00,5.400333410150190971e+00,2.358033780953779246e+00,9.754142581811647617e+00,1.811291951230499020e+00,1.073358193321777065e+00,2.683395483304442664e+00
5.071111111111110681e-01,3.401959832704721975e+01,4.233815041578179894e+00,5.407804247649594664e+00,2.308472743621059475e+00,9.748955445211450410e+00,1.811297632224468490e+00,1.077088509697265550e+00,2.679676949731262248e+00
5.072222222222222410e-01,3.402716063167612504e+01,4.241282453323921509e+00,5.415275399542758272e+00,2.258911506994399687e+00,9.743768757442943240e+00,1.826211249673742820e+00,1.058457132463970440e+00,2.668504601564089640e+00
5.073333333333333028e-01,3.403472466592392465e+01,4.248750122552920061e+00,5.422746866942542709e+00,2.266372762740727964e+00,9.738582517746300127e+00,1.833671105522838296e+00,1.051006609263092306e+00,2.661059287283146446e+00
5.074444444444444757e-01,3.404229043094479579e+01,4.256218050376498141e+00,5.430218650961960769e+00,2.273834179102189434e+00,9.733396725361883384e+00,1.841131100600690296e+00,1.043556089409302778e+00,2.670385493077728878e+00
5.075555555555555376e-01,3.404985792789372567e+01,4.263686237906131105e+00,5.404147766576826939e+00,2.281295757187362216e+00,9.728211379530232961e+00,1.841137239095830713e+00,1.043559568718283259e+00,2.730026371736226309e+00
5.076666666666667105e-01,3.405742715792647601e+01,4.271154686253416877e+00,5.378076974052077297e+00,2.288757498104905697e+00,9.723026479492077101e+00,1.833689446454350058e+00,1.051017121748220928e+00,2.728172103261347292e+00
5.077777777777777724e-01,3.406499812219961143e+01,4.278623396530103484e+00,5.352006269527203486e+00,2.296219402963585843e+00,9.717842024488321684e+00,1.826241693640898722e+00,1.058474777538805922e+00,2.724454445003054559e+00
5.078888888888888342e-01,3.407257082187047814e+01,4.286092369848067740e+00,5.359478980731758213e+00,2.303681472872251668e+00,9.712658013760060882e+00,1.818793979552922213e+00,1.065932537196996099e+00,2.703965229847631324e+00
5.080000000000000071e-01,3.408014525809724660e+01,4.293561607319338336e+00,5.333408559091990853e+00,2.244056808825497740e+00,9.707474446548564728e+00,1.811346303087845833e+00,1.073390401829834584e+00,2.750562904688950816e+00
5.081111111111110690e-01,3.408772143203885463e+01,4.301031110056070972e+00,5.340881785710875462e+00,2.241455900855910066e+00,9.702291322095293324e+00,1.818806916557505593e+00,1.080848372544418678e+00,2.746845691604268946e+00
5.082222222222222419e-01,3.409529934485505009e+01,4.308500879170574116e+00,5.348355330112262607e+00,2.248918192466715205e+00,9.697108639641879080e+00,1.826267673696867933e+00,1.088306450447928064e+00,2.743128587430403886e+00
5.083333333333333037e-01,3.410287899770639086e+01,4.315970915775299233e+00,5.355829193410281519e+00,2.256380649749883727e+00,9.691926398430130263e+00,1.811366032009323002e+00,1.084583364845087772e+00,2.739411591619038244e+00
5.084444444444444766e-01,3.411046039175420219e+01,4.323441220982828348e+00,5.329759436211591428e+00,2.263843273814627910e+00,9.686744597702052317e+00,1.781555951404997451e+00,1.088314514247400888e+00,2.735694703621896817e+00
5.085555555555555385e-01,3.411804352816064068e+01,4.330911795905905137e+00,5.303689746621431667e+00,2.261242845590458295e+00,9.681563236699812336e+00,1.781562683685905535e+00,1.041729644540189570e+00,2.735705041475847477e+00
5.086666666666667114e-01,3.412562840808865161e+01,4.271294250291565398e+00,5.311164316462026136e+00,2.268705768021356484e+00,9.676382314665769258e+00,1.789023769755628157e+00,1.084595660414352292e+00,2.705898451755389900e+00
5.087777777777777732e-01,3.413321503270197610e+01,4.211676456317234418e+00,5.318639206340436409e+00,2.219143506275469857e+00,9.671201830842441893e+00,1.796485001721156216e+00,1.080872718877874616e+00,2.691000355275259714e+00
5.088888888888888351e-01,3.414080340316517237e+01,4.219147320129144063e+00,5.326114417371508480e+00,2.226606545092888467e+00,9.655958447224893604e+00,1.803946380691258344e+00,1.065968315863015548e+00,2.737600447557296146e+00
5.090000000000000080e-01,3.414839352064359446e+01,4.159529269705113386e+00,5.333589950670266866e+00,2.234069752922262619e+00,9.640715420268142211e+00,1.811407907774807535e+00,1.073426908310997074e+00,2.733884157104570889e+00
5.091111111111110699e-01,3.415598538630339220e+01,4.167000399594846805e+00,5.307521081415977449e+00,2.241533130873291757e+00,9.625472747722447764e+00,1.818869584080755164e+00,1.065976846407986178e+00,2.726440780235808159e+00
5.092222222222222427e-01,3.416357900131153258e+01,4.174471795927218842e+00,5.314997125885907003e+00,2.248996680055787678e+00,9.610230427338171566e+00,1.826331410718156523e+00,1.080890018588297030e+00,2.718997477793672068e+00
5.093333333333333046e-01,3.417117436683579257e+01,4.181943459815635755e+00,5.322473494310809627e+00,2.256460401579666097e+00,9.605051957170140042e+00,1.789066720776744557e+00,1.095803366475754048e+00,2.711554248677253032e+00
5.094444444444444775e-01,3.417877148404474497e+01,4.189415392373639691e+00,5.296405046764183666e+00,2.263924296554935101e+00,9.599873918681097962e+00,1.781619713126872284e+00,1.103262416496970433e+00,2.704111091785659227e+00
5.095555555555555394e-01,3.418637035410777969e+01,4.196887594714931780e+00,5.303881924759634714e+00,2.271388366091721789e+00,9.594696311114724097e+00,1.781627238253762791e+00,1.103267076408189107e+00,2.702258886472758359e+00
5.096666666666667123e-01,3.419397097819508957e+01,4.204360067953350821e+00,5.311359128398515317e+00,2.278852611300245634e+00,9.589519133714883736e+00,1.789089390618445519e+00,1.095817251753802068e+00,2.705997703310401459e+00
5.097777777777777741e-01,3.420157335747767036e+01,4.211832813202895487e+00,5.318836658796930905e+00,2.286317033290846013e+00,9.574278714402016277e+00,1.796551695543181726e+00,1.088367417217031896e+00,2.681782043450870567e+00
5.098888888888888360e-01,3.420917749312734912e+01,4.219305831577701227e+00,5.326314517071145005e+00,2.293781633173954670e+00,9.569102351068409007e+00,1.804014154137461245e+00,1.080917571693936763e+00,2.674339164449650585e+00
5.100000000000000089e-01,3.421678338631675587e+01,4.226779124192070469e+00,5.333792704337612101e+00,2.301246412060127255e+00,9.563926415136183579e+00,1.811476767510887154e+00,1.073467714080525770e+00,2.666896352168806050e+00
5.101111111111110707e-01,3.422439103821932349e+01,4.234252692160437981e+00,5.341271221712946549e+00,2.308711371060012674e+00,9.615779133129843004e+00,1.818939536773144905e+00,1.077199848621801070e+00,2.687408618879996602e+00
5.102222222222222436e-01,3.423200045000930203e+01,4.241726536597404618e+00,5.348750070313950999e+00,2.316176511284380624e+00,9.610604307524392098e+00,1.826402463034029866e+00,1.080932069958915775e+00,2.719103258741487394e+00
5.103333333333333055e-01,3.423961162286177995e+01,4.249200658617724002e+00,5.356229251257605739e+00,2.323641833844112714e+00,9.605429909875331518e+00,1.833865547403438212e+00,1.084664378647155702e+00,2.711660946617891810e+00
5.104444444444444784e-01,3.424722455795261311e+01,4.256675059336292755e+00,5.363708765661056255e+00,2.331107339850189142e+00,9.590191996643044448e+00,1.841328790991354492e+00,1.103306320108178751e+00,2.704218700130022857e+00
5.105555555555555403e-01,3.425483925645851713e+01,4.264149739868176248e+00,5.371188614641645209e+00,2.338573030413718001e+00,9.585018405656482443e+00,1.841337387670350045e+00,1.103311471154704071e+00,2.702367623605269387e+00
5.106666666666667131e-01,3.426245571955701053e+01,4.271624701328580187e+00,5.345122008468747410e+00,2.346038906645905087e+00,9.579845239864390294e+00,1.833891233031121892e+00,1.095861834372256816e+00,2.722881190506569293e+00
5.107777777777777750e-01,3.427007394842642185e+01,4.279099944832883473e+00,5.352602370017439881e+00,2.353504969658085866e+00,9.574672498512393659e+00,1.826445098404280154e+00,1.088412181089897679e+00,2.726621611189246064e+00
5.108888888888888369e-01,3.427769394424591809e+01,4.286575471496605338e+00,5.360083067836625581e+00,2.360971220561694839e+00,9.559436047130608571e+00,1.804089154960309305e+00,1.077235053271757170e+00,2.730362202496751323e+00
5.110000000000000098e-01,3.428531570819545493e+01,4.294051282435438210e+00,5.367564103044298207e+00,2.311407291873451175e+00,9.554264103418850240e+00,1.811552884777450689e+00,1.073512820608859553e+00,2.734102964988189388e+00
5.111111111111110716e-01,3.429293924145584072e+01,4.301527378765220178e+00,5.375045476758620211e+00,2.318873641533659047e+00,9.549092581387128575e+00,1.804106803572243845e+00,1.080973084785019411e+00,2.737843899222750732e+00
5.112222222222222445e-01,3.430056454520868670e+01,4.241908547320957901e+00,5.382527190097947667e+00,2.326340179598425539e+00,9.543921480281714054e+00,1.796660737968987176e+00,1.088433476113986664e+00,2.749040029568721621e+00
5.113333333333333064e-01,3.430819162063644256e+01,4.249384881304382411e+00,5.390009244180822279e+00,2.333806907179537760e+00,9.595782017492870963e+00,1.789214686865004733e+00,1.095893995704813273e+00,2.773282764640756071e+00
5.114444444444444793e-01,3.431582046892235383e+01,4.256861500707072032e+00,5.363943694848929411e+00,2.341273825388888064e+00,9.590612044806684722e+00,1.781768649157605244e+00,1.103354644666629358e+00,2.769569260092257679e+00
5.115555555555555411e-01,3.432345109125052574e+01,4.264338406645372892e+00,5.371426262216767888e+00,2.338676500287855564e+00,9.585442493608896442e+00,1.781777760818608058e+00,1.088450012885008533e+00,2.769583423197126137e+00
5.116666666666667140e-01,3.433108348880585936e+01,4.271815600235775889e+00,5.378909172024629370e+00,2.346143751124254440e+00,9.637305456238726364e+00,1.789242136224407087e+00,1.084728045086049475e+00,2.773325311147833983e+00
5.117777777777777759e-01,3.433871766277410131e+01,4.279293082594948672e+00,5.352843960458490535e+00,2.353611195427221858e+00,9.632137043053438319e+00,1.796706677535509611e+00,1.088461306722757538e+00,2.749110320917922845e+00
5.118888888888888378e-01,3.434635361434181533e+01,4.286770854839708100e+00,5.360327381964784088e+00,2.361078834309104924e+00,9.626969051920900355e+00,1.811626639523564730e+00,1.081011780785668286e+00,2.741669533682269400e+00
5.120000000000000107e-01,3.435399134469640359e+01,4.294248918087050448e+00,5.367811147608812838e+00,2.368546668882388850e+00,9.621801482088795154e+00,1.811636262317974255e+00,1.073562229521762612e+00,2.734228803313238920e+00
5.121111111111110725e-01,3.436163085502607828e+01,4.301727273454120315e+00,5.375295258510262464e+00,2.376014700259667212e+00,9.616634332804977703e+00,1.811645974782238655e+00,1.081023318285696311e+00,2.793886127776314510e+00
5.122222222222222454e-01,3.436927214651990425e+01,4.309205922058241711e+00,5.382779715789014929e+00,2.383482929553665919e+00,9.611467603317455755e+00,1.826566524055827090e+00,1.088484540865920058e+00,2.786445870881091302e+00
